Id	Name	2011	|2011|	2012	|2012|	2013	|2013|	2014	|2014|	2015	|2015|	2016	|2016|	2017	|2017|	2018	|2018|	2019	|2019|	2020	|2020|	Q1	PI	D1	V2	|V2|
32064	Сельсовета Усманского района	-1	0	-1	0	-1	0	-1	0	307532.0	10	265638.5	10	220883	7	328397.0	8	-1	0	-1	0	0,82	9	6	3,25	24
32065	Грачевского Сельсовета района	-1	0	-1	0	-1	0	-1	0	-1	0	420326	7	491594	9	-1	0	-1	0	-1	0	1,28	3	16	2,75	19
32068	Администрация сельского поселения Ворон-Лозовский сельсовет Хлевенского муниципального района Липецкой области Россий...	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	361714.0	6	435183.0	8	-1	0	-1	0	1,09	4	20	2,25	11
32070	Сторожевского Усманского района	-1	0	-1	0	-1	0	-1	0	302340	13	287645.0	14	-1	0	351156	9	-1	0	398129.0	6	0,92	19	31	1,1	23
32071	Администрация Усманского района	-1	0	-1	0	-1	0	-1	0	-1	0	293780	9	324974	9	365467	9	376667.0	8	-1	0	0,89	14	28	0,5	28
32151	Управление судебного департамента	-1	0	-1	0	-1	0	-1	0	661724	11	665102.0	12	-1	0	-1	0	-1	0	-1	0	1,8	2	0	10,75	8
32168	Управление культуры, Администрация г.	-1	0	-1	0	453790.5	38	592214	43	575892	43	747758.0	40	834116.0	40	891475.0	40	983815	37	1021208	37	2,36	40	125	2,18	250
32170	Жилищный отдел Комитета по управлению имущества и земельным отношениям г. Челябинска	-1	0	-1	0	562139.0	6	679921.5	16	505047	13	554100	41	587364	47	691101	49	698498	37	730797.5	52	1,69	40	30	2,83	161
32172	Управление по делам молодежи Администрации города Челябинска	-1	0	-1	0	-1	0	-1	0	-1	0	531216.5	10	549922.0	10	731442	9	-1	0	-1	0	1,83	7	37	6,38	16
32173	Совет Депутатов Центрального района Города Челябинска	-1	0	-1	0	-1	0	-1	0	-1	0	1147288.0	18	879096	13	1252451	27	807368.5	30	1114203.0	28	2,57	16	-2	1,0	65
32174	Комитет социальной политики города Челябинска	-1	0	646199.0	32	831594	33	771823	33	930934	33	939240.0	36	929658	37	1003595.0	38	1153687	39	1065212	49	2,46	55	64	1,37	264
32182	Администрация Калининского района города Челябинска	-1	0	772425.5	8	694344	13	-1	0	588837.5	10	568773.0	12	771513	13	717427	15	646988	15	778413.0	16	1,8	55	0	0,42	58
32184	Отдел опеки и попечительства Советского Управления социальной защиты населения администрации г. Челябинска	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	708601.0	8	643367.0	6	712639.5	6	798147.5	12	1,84	13	12	4,0	19
32185	Управление по обеспечению безопасности жизнедеятельности населения города Челябинска	-1	0	-1	0	-1	0	-1	0	1219566.0	8	1191289.5	8	1361195.0	6	880881	9	1124423	9	1387228	11	3,2	19	13	2,5	24
32186	Администрация Краснопольского сельского поселения	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	447000	11	814221	9	-1	0	-1	0	2,04	4	82	2,5	19
32188	Администрация Кременкульского сельского поселения	-1	0	-1	0	-1	0	-1	0	512797.0	8	552558	7	509286.0	14	580133	13	616626	7	1232806.0	6	2,85	19	140	4,0	43
32192	Администрация сельского поселения	-1	0	-1	0	-1	0	-1	0	-1	0	291791.0	10	300000	11	486568	9	-1	0	-1	0	1,22	7	66	1,08	26
32195	Администрация Курчатовского района г. Челябинска	-1	0	-1	0	-1	0	-1	0	724361.5	6	713769	7	-1	0	-1	0	800893.0	6	776943	11	1,79	19	7	6,92	14
32197	Администрация Аргаяшского сельского поселения	-1	0	-1	0	379530.5	8	457430	7	335079	7	-1	0	339533	15	-1	0	-1	0	-1	0	0,89	24	-10	0,4	11
32198	Администрация Металлургического района	-1	0	-1	0	-1	0	-1	0	-1	0	917710.0	8	698556.5	8	659151.0	12	749192	13	867874.0	14	2,0	16	-5	2,5	37
32199	Администрация Красносельского сельского поселения Увельский муниципальный район Челябинская область	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	300267.5	8	411461.0	8	-1	0	-1	0	1,03	4	37	4,0	17
32201	Администрация Есаульского сельского поселения	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	430000	11	401849.5	10	-1	0	-1	0	1,01	4	-6	0,62	16
32202	Администрация Коркинского городского поселения	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	458173.0	22	453270	23	469362	23	500590.0	20	1,16	13	9	1,0	50
32204	Администрация Лазурненского Сельского Поселения	-1	0	-1	0	-1	0	-1	0	370696	7	396153	11	423890.5	12	374700.0	8	627719	9	-1	0	1,48	16	69	0,75	31
32208	Администрация Долгодеревенского сельского поселения Сосновского муниципального района Челябинской области	-1	0	-1	0	-1	0	-1	0	225858	7	350463.5	6	430697.5	18	-1	0	-1	0	-1	0	1,13	5	90	3,0	27
32213	Администрация Березовского Сельского Поселения	-1	0	138190.5	6	-1	0	-1	0	277231.5	14	326632.0	14	314690	13	376147.5	12	487520.0	12	-1	0	1,15	52	252	1,96	48
32215	Администрация Канашевского сельского поселения	-1	0	-1	0	-1	0	-1	0	328699	13	281343.0	16	424262	13	-1	0	429766	11	-1	0	1,01	16	30	2,17	36
32217	Администрация Мирненского сельского поселения	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	332750	13	298049	11	-1	0	-1	0	0,75	4	-10	0,55	24
32220	Администрация Русско-теченского Сельского Поселения	-1	0	127678	7	-1	0	-1	0	268243.0	6	239783	7	331694.0	6	-1	0	333449	9	-1	0	0,79	52	161	1,5	25
32224	Администрация Дубровского Сельского Поселения	277022	9	127821.5	6	567971.0	6	-1	0	238169.5	6	383320	11	343358.5	14	386157.5	12	338888.5	14	-1	0	0,8	70	22	2,75	44
32226	Администрация Ишалинского Сельского Поселения	-1	0	-1	0	-1	0	-1	0	335715.5	6	-1	0	371159	11	372395.5	12	-1	0	-1	0	0,93	9	10	2,25	18
32227	Администрация Теченского сельского поселения	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	241920	13	301574.0	10	-1	0	-1	0	0,76	4	24	2,5	23
32228	Администрация Первомайского городского поселения	-1	0	296791	11	260861	13	362788.5	10	-1	0	-1	0	574240.0	8	503083.5	8	-1	0	559650.5	10	1,29	55	88	1,5	29
32230	Администрация Демаринского Сельского Поселения	-1	0	-1	0	-1	0	-1	0	-1	0	332867	13	370499.0	16	-1	0	-1	0	-1	0	0,97	3	11	2,75	25
32231	Администрация Бродокалмакского сельского поселения	-1	0	168977.0	8	-1	0	-1	0	285936	13	323190	11	340977.0	12	456187.5	12	354609.0	12	-1	0	0,84	52	109	4,0	43
32234	Сельская администрация	-1	0	259952.5	6	-1	0	396252.5	6	-1	0	-1	0	336008.0	6	-1	0	587134	9	-1	0	1,38	52	125	0,05	22
32235	Совет Депутатов Каслинского Городского Поселения	-1	0	373583	9	416948	9	587986.5	8	556511	11	465350	11	532831.5	24	628398	25	640364.0	26	636668	25	1,47	55	70	2,37	90
32236	Администрация Каменского Сельского Поселения Увельского Муниципального района Челябинской области	-1	0	-1	0	293494	7	326795.5	6	298784	7	369675.5	6	316125	17	376118.5	16	329062.0	16	393392.5	6	0,91	40	34	1,5	44
32239	Администрация Урукульского Сельского Поселения	162615.5	6	233189.0	6	220217.0	6	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	0,71	23	35	1,5	33
32240	Администрация поселения	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	342032	15	516990.5	14	607914.5	14	550955.5	10	1,27	13	61	0,83	31
32241	Администрация Берегового Сельского Поселения	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	421451	11	478541	11	-1	0	-1	0	1,2	4	13	2,67	21
32242	Администрация Теренкульского сельского поселения	-1	0	-1	0	-1	0	-1	0	-1	0	333764	7	249764.5	6	384696	7	-1	0	-1	0	0,96	7	15	2,0	19
32249	Администрация Козыревского Сельского Поселения	-1	0	-1	0	-1	0	-1	0	282164	9	300128.0	12	-1	0	-1	0	-1	0	324499.0	6	0,75	19	15	3,25	24
32253	Администрация МО Халитовского Сельского Поселения	-1	0	-1	0	-1	0	-1	0	208926.5	6	-1	0	332494	7	-1	0	-1	0	-1	0	0,87	5	59	0,33	5
32255	Администрация Хомутининскогосельского поселения	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	444223	11	479524	11	-1	0	-1	0	1,2	4	7	2,12	26
32257	Паспортный стол Администрация Алабугского сельского поселения	-1	0	-1	0	-1	0	-1	0	236254.5	10	237039	11	303529	11	231878.0	12	437416.0	14	-1	0	1,03	16	85	2,5	41
32258	Администрация Сугоякского Сельского Поселения	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	335300	15	245309.5	20	-1	0	-1	0	0,61	4	-26	1,09	24
32260	Администрация Кочкарского сельского поселения	-1	0	-1	0	-1	0	-1	0	-1	0	242158	11	311555	11	396621.5	10	-1	0	-1	0	0,99	7	63	2,1	27
32264	Администрация поселения	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	258743.0	6	487461	7	-1	0	-1	0	1,22	4	88	6,33	7
32267	Управление судебного департамента	-1	0	282409	77	305945	79	-1	0	405916	81	-1	0	-1	0	-1	0	-1	0	589731.0	70	1,36	55	108	0,8	63
32284	Управление Судебного департамента в Санкт-Петербурге	-1	0	392340.0	34	456768	15	440478.0	38	436205	35	379025	37	436474	39	439656.0	38	561236.0	36	625451.5	38	1,44	55	59	2,0	204
32290	Администрация Красноборского городского поселения Тосненского района Ленинградской области	-1	0	-1	0	-1	0	-1	0	561472.5	8	597083	7	649510	7	745709.0	8	-1	0	831255	9	1,92	19	48	3,5	23
32314	Администрация Никольского Городского Поселения Тосненского района Ленинградской области	-1	0	511370.0	6	353197	15	493372	17	520526	11	659274	11	808903.5	8	1045482.0	10	644952.0	28	864065	29	2,0	55	68	2,9	84
32316	Администрация Шлиссельбургское городское поселение Кировского муниципального района	-1	0	-1	0	-1	0	-1	0	812364.5	14	800837.5	12	788209.5	12	514208.0	6	-1	0	-1	0	1,29	9	-36	1,33	24
32320	Администрация муниципального образования Мельниковское сельское поселение муниципального образования Приозерский муни...	-1	0	-1	0	-1	0	-1	0	621413	11	685773	11	600424	11	609269	15	514173	7	765524.0	6	1,77	19	23	2,45	42
32321	МО Мгинское городское поселение	-1	0	984802.5	6	1060494.5	6	1172551.5	6	867493	15	909172.5	14	-1	0	-1	0	-1	0	-1	0	2,45	32	-7	1,17	29
32324	Администрация Дружногорского городского поселения	-1	0	317594	13	322680.5	14	543363	7	586844.0	14	646126.5	14	723261.0	14	710630	13	643858.5	24	666345.0	22	1,54	55	109	1,8	91
32325	Администрация муниципального образования Красноозёрное сельское поселение муниципального образования Приозерский муни...	-1	0	-1	0	-1	0	-1	0	587017.5	14	521740	11	525427.5	12	867181	19	562923	9	703205.5	10	1,62	19	19	2,75	39
32376	Министерство экономического развития промышленности и торговли Калининградской области	-1	0	-1	0	-1	0	763801	19	782624	19	-1	0	-1	0	-1	0	-1	0	938591.0	66	2,17	31	22	-0,2	17
32455	Управление образованием Администрации Мокшанского района Пензенской области	-1	0	-1	0	-1	0	-1	0	415891.5	12	-1	0	485529.0	10	519374.0	10	595025.0	10	-1	0	1,4	16	43	2,0	23
32464	Контрольно-счетная палата Москвы	-1	0	-1	0	-1	0	-1	0	-1	0	2560348.0	52	-1	0	-1	0	-1	0	3126177.5	80	7,22	16	22	None	None
32511	Контрольно-счетная палата городского округа Подольск	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	992877.5	10	-1	0	1039825.5	8	2,4	8	4	1,5	1
32529	Контрольно-счетная палата городского округа Мытищи Московской области	-1	0	-1	0	-1	0	-1	0	1041028.0	10	1135403	11	-1	0	-1	0	-1	0	928861	9	2,15	19	-10	3,95	14
