2000,Ивановская область,1194595.0
2000,Ингушетия,340028.0
2000,Иркутская область,2644022.0
2000,Кабардино-Балкария,878990.0
2000,Калининградская область,958782.0
2000,Калмыкия,308347.0
2000,Калужская область,1070426.0
2000,Камчатский край,372308.0
2000,Карачаево-Черкесия,439981.0
2000,Карелия,735462.0
2000,Кемеровская область,2963439.0
2000,Кировская область,1553595.0
2000,Костромская область,761907.0
2000,Краснодарский край,5133449.0
2000,Красноярский край,3022092.0
2000,Крым,
2000,Курганская область,1059515.0
2000,Курская область,1281733.0
2000,Ленинградская область,1686716.0
